region,point,lower,upper,mid_lower,mid_upper,central_lower,central_upper,metric,Expected change in daily cases
Rio Negrinho,5,0,10,2,6,3,5,New confirmed cases by infection date,Likely decreasing
Rio Paranaíba,5,1,13,3,6,4,5,New confirmed cases by infection date,Unsure
Rio Pardo,5,0,16,2,6,3,4,New confirmed cases by infection date,Unsure
Rio das Ostras,5,1,13,3,7,4,5,New confirmed cases by infection date,Likely decreasing
Sales Oliveira,5,1,11,3,6,4,6,New confirmed cases by infection date,Unsure
Salinas,5,0,22,0,5,1,3,New confirmed cases by infection date,Unsure
Santa Cruz Cabrália,5,1,10,3,6,4,5,New confirmed cases by infection date,Unsure
Santa Inês,5,1,8,3,5,4,5,New confirmed cases by infection date,Likely decreasing
Santa Rita de Cássia,5,1,12,3,6,3,4,New confirmed cases by infection date,Likely increasing
Sena Madureira,5,0,10,4,7,4,5,New confirmed cases by infection date,Likely decreasing
Senador Pompeu,5,0,10,2,6,4,5,New confirmed cases by infection date,Unsure
Serrana,5,0,11,3,7,4,6,New confirmed cases by infection date,Likely decreasing
São Joaquim,5,0,12,3,6,3,4,New confirmed cases by infection date,Unsure
São José dos Basílios,5,0,12,2,5,3,4,New confirmed cases by infection date,Likely increasing
São Lourenço da Mata,5,2,8,4,6,4,5,New confirmed cases by infection date,Unsure
São Pedro,5,2,9,4,6,4,5,New confirmed cases by infection date,Unsure
São Pedro da Água Branca,5,0,15,2,6,4,5,New confirmed cases by infection date,Likely increasing
São Sebastião,5,0,11,2,7,3,5,New confirmed cases by infection date,Decreasing
Tabatinga,5,1,12,3,6,3,4,New confirmed cases by infection date,Likely increasing
Tremembé,5,1,14,3,6,3,4,New confirmed cases by infection date,Likely increasing
Tucano,5,0,19,0,5,0,1,New confirmed cases by infection date,Likely decreasing
Tupã,5,2,8,4,6,4,5,New confirmed cases by infection date,Likely decreasing
Urussanga,5,1,9,4,6,4,5,New confirmed cases by infection date,Likely decreasing
Uruçuí,5,0,9,3,6,3,4,New confirmed cases by infection date,Decreasing
Valentim Gentil,5,2,9,3,6,4,5,New confirmed cases by infection date,Likely decreasing
Valença,5,2,8,4,6,5,6,New confirmed cases by infection date,Decreasing
Valença do Piauí,5,2,10,3,6,4,5,New confirmed cases by infection date,Unsure
Valparaíso,5,1,10,3,6,5,6,New confirmed cases by infection date,Unsure
Viana,5,0,9,3,6,4,5,New confirmed cases by infection date,Likely decreasing
Vitória de Santo Antão,5,1,9,3,6,3,4,New confirmed cases by infection date,Likely decreasing
Alegrete,4,1,7,3,5,4,5,New confirmed cases by infection date,Likely decreasing
Amélia Rodrigues,4,0,11,2,4,2,3,New confirmed cases by infection date,Unsure
Apuarema,4,1,9,2,5,3,4,New confirmed cases by infection date,Likely increasing
Aragarças,4,1,8,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Araquari,4,0,8,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Astorga,4,2,7,3,5,3,4,New confirmed cases by infection date,Likely decreasing
Bacabal,4,2,8,3,5,4,5,New confirmed cases by infection date,Likely decreasing
Bady Bassitt,4,0,7,1,4,2,3,New confirmed cases by infection date,Decreasing
Balneário Piçarras,4,0,10,2,5,3,5,New confirmed cases by infection date,Likely decreasing
Balneário Rincão,4,0,8,2,5,2,3,New confirmed cases by infection date,Unsure
Boca do Acre,4,0,9,1,4,1,2,New confirmed cases by infection date,Likely decreasing
Bom Conselho,4,1,6,2,4,3,3,New confirmed cases by infection date,Likely decreasing
Bom Jesus das Selvas,4,0,10,2,5,2,3,New confirmed cases by infection date,Likely decreasing
Brejo da Madre de Deus,4,0,7,2,4,3,4,New confirmed cases by infection date,Likely decreasing
Buritama,4,1,7,2,4,3,3,New confirmed cases by infection date,Unsure
Buritis,4,0,16,0,4,2,3,New confirmed cases by infection date,Unsure
Cajamar,4,2,6,3,4,4,4,New confirmed cases by infection date,Decreasing
Cambuí,4,0,10,2,5,3,4,New confirmed cases by infection date,Unsure
Cametá,4,0,10,2,5,2,4,New confirmed cases by infection date,Likely decreasing
Canindé de São Francisco,4,1,11,2,5,2,4,New confirmed cases by infection date,Unsure
Caracaraí,4,1,9,3,5,4,4,New confirmed cases by infection date,Likely decreasing
Caravelas,4,0,9,2,4,2,3,New confirmed cases by infection date,Unsure
Cariré,4,0,29,0,4,0,1,New confirmed cases by infection date,Unsure
Carlos Barbosa,4,0,13,0,4,1,2,New confirmed cases by infection date,Unsure
Carolina,4,0,9,2,4,2,3,New confirmed cases by infection date,Unsure
Casa Nova,4,0,9,2,5,3,4,New confirmed cases by infection date,Unsure
Coxim,4,0,9,2,5,3,4,New confirmed cases by infection date,Unsure
Cravinhos,4,0,9,3,5,3,4,New confirmed cases by infection date,Unsure
Demerval Lobão,4,1,8,3,5,3,4,New confirmed cases by infection date,Unsure
Divinópolis do Tocantins,4,0,10,1,5,2,3,New confirmed cases by infection date,Unsure
Dois Córregos,4,0,13,2,5,2,3,New confirmed cases by infection date,Unsure
Ecoporanga,4,0,8,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Edéia,4,0,8,2,5,3,4,New confirmed cases by infection date,Unsure
Encantado,4,0,7,2,4,3,4,New confirmed cases by infection date,Unsure
Esmeraldas,4,0,17,2,5,2,3,New confirmed cases by infection date,Unsure
Feliz,4,0,8,2,4,3,3,New confirmed cases by infection date,Unsure
Flores da Cunha,4,0,9,3,6,3,4,New confirmed cases by infection date,Unsure
Floresta Azul,4,1,8,2,4,3,4,New confirmed cases by infection date,Unsure
Garopaba,4,0,10,2,5,3,4,New confirmed cases by infection date,Unsure
Girau do Ponciano,4,0,7,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Guabiruba,4,0,8,2,4,2,3,New confirmed cases by infection date,Likely decreasing
Guaraci,4,1,7,2,5,2,3,New confirmed cases by infection date,Unsure
Ibirataia,4,0,8,2,5,2,4,New confirmed cases by infection date,Decreasing
Ibirá,4,1,7,2,4,3,3,New confirmed cases by infection date,Unsure
Ilha Solteira,4,0,10,2,5,3,4,New confirmed cases by infection date,Likely increasing
Ingá,4,0,9,2,6,4,5,New confirmed cases by infection date,Decreasing
Ipiaú,4,0,11,0,4,0,1,New confirmed cases by infection date,Decreasing
Itabela,4,0,10,1,5,3,4,New confirmed cases by infection date,Decreasing
Itaguari,4,0,9,1,5,3,4,New confirmed cases by infection date,Unsure
Itobi,4,0,10,2,5,3,4,New confirmed cases by infection date,Unsure
Jaguaretama,4,0,9,0,4,3,4,New confirmed cases by infection date,Likely decreasing
Juatuba,4,1,7,2,4,3,4,New confirmed cases by infection date,Unsure
Juquiá,4,1,7,3,4,3,3,New confirmed cases by infection date,Unsure
Lauro Muller,4,0,6,2,5,3,4,New confirmed cases by infection date,Decreasing
Louveira,4,0,9,1,4,2,3,New confirmed cases by infection date,Unsure
Macarani,4,0,19,0,4,0,1,New confirmed cases by infection date,Unsure
Mandaguari,4,0,11,2,5,3,3,New confirmed cases by infection date,Likely increasing
Mandaguaçu,4,0,18,0,4,1,2,New confirmed cases by infection date,Unsure
Maranguape,4,0,8,2,4,2,3,New confirmed cases by infection date,Decreasing
Marechal Floriano,4,0,9,2,4,3,4,New confirmed cases by infection date,Likely increasing
Medeiros Neto,4,0,9,2,6,3,4,New confirmed cases by infection date,Decreasing
Mongaguá,4,0,8,2,5,3,4,New confirmed cases by infection date,Unsure
Monte Aprazível,4,1,7,2,5,2,3,New confirmed cases by infection date,Decreasing
Morro da Fumaça,4,1,8,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Nonoai,4,0,8,3,5,3,4,New confirmed cases by infection date,Unsure
Nova Bassano,4,1,10,3,5,3,4,New confirmed cases by infection date,Unsure
Nova Hartz,4,1,11,1,4,2,3,New confirmed cases by infection date,Unsure
Não-Me-Toque,4,0,10,2,4,2,3,New confirmed cases by infection date,Unsure
Orós,4,0,8,3,6,4,5,New confirmed cases by infection date,Likely decreasing
Ouro Preto do Oeste,4,1,7,3,5,3,4,New confirmed cases by infection date,Decreasing
Ouroeste,4,0,13,2,5,2,3,New confirmed cases by infection date,Unsure
Pauini,4,0,12,1,5,2,3,New confirmed cases by infection date,Likely decreasing
Penha,4,0,9,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Pilar,4,1,6,3,5,3,4,New confirmed cases by infection date,Likely decreasing
Pimenta Bueno,4,0,8,1,4,2,3,New confirmed cases by infection date,Unsure
Pinheiro,4,0,14,1,4,2,3,New confirmed cases by infection date,Likely decreasing
Piracuruca,4,1,9,3,5,3,4,New confirmed cases by infection date,Unsure
Piúma,4,1,7,2,4,3,4,New confirmed cases by infection date,Unsure
Pontal,4,2,6,3,4,3,4,New confirmed cases by infection date,Decreasing
Porto Real,4,0,9,2,5,3,4,New confirmed cases by infection date,Unsure
Poção de Pedras,4,0,8,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Prado,4,1,7,3,5,3,4,New confirmed cases by infection date,Unsure
Pradópolis,4,0,8,3,5,4,5,New confirmed cases by infection date,Likely decreasing
Presidente Dutra,4,0,18,0,4,1,2,New confirmed cases by infection date,Unsure
Presidente Epitácio,4,1,8,3,5,4,5,New confirmed cases by infection date,Likely decreasing
Quebrangulo,4,0,83,0,4,0,1,New confirmed cases by infection date,Unsure
Quiterianópolis,4,2,8,3,5,3,4,New confirmed cases by infection date,Unsure
Rio Negro,4,0,10,2,5,3,4,New confirmed cases by infection date,Unsure
Rio das Pedras,4,0,7,2,5,3,4,New confirmed cases by infection date,Decreasing
Rolante,4,0,7,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Sant'Ana do Livramento,4,0,9,2,5,3,4,New confirmed cases by infection date,Unsure
Santa Gertrudes,4,0,10,1,5,3,4,New confirmed cases by infection date,Likely decreasing
Santa Isabel,4,2,7,3,5,3,4,New confirmed cases by infection date,Decreasing
Santa Isabel do Rio Negro,4,0,15,0,4,2,3,New confirmed cases by infection date,Likely decreasing
Santa Luzia do Paruá,4,1,8,2,4,3,3,New confirmed cases by infection date,Likely decreasing
Santo Antônio de Pádua,4,0,15,1,4,1,3,New confirmed cases by infection date,Unsure
Siderópolis,4,1,9,2,5,3,4,New confirmed cases by infection date,Unsure
Sidrolândia,4,0,10,0,4,0,1,New confirmed cases by infection date,Decreasing
Silvânia,4,0,19,2,5,2,3,New confirmed cases by infection date,Likely increasing
Socorro,4,0,7,3,5,4,5,New confirmed cases by infection date,Unsure
Sooretama,4,1,7,3,5,3,4,New confirmed cases by infection date,Likely decreasing
Surubim,4,0,8,2,4,2,3,New confirmed cases by infection date,Likely decreasing
São Benedito,4,0,10,2,5,3,4,New confirmed cases by infection date,Likely decreasing
São Francisco do Conde,4,2,6,3,5,3,4,New confirmed cases by infection date,Decreasing
São José da Vitória,4,0,9,2,5,2,3,New confirmed cases by infection date,Unsure
São João dos Patos,4,1,8,3,5,4,4,New confirmed cases by infection date,Decreasing
São Miguel do Guamá,4,0,11,2,5,2,3,New confirmed cases by infection date,Unsure
Tamarana,4,0,61,0,4,0,1,New confirmed cases by infection date,Unsure
Tanabi,4,0,8,1,5,3,4,New confirmed cases by infection date,Decreasing
Tanguá,4,0,7,2,5,3,4,New confirmed cases by infection date,Unsure
Tapejara,4,1,6,3,5,3,4,New confirmed cases by infection date,Unsure
Tasso Fragoso,4,0,9,2,5,3,4,New confirmed cases by infection date,Unsure
Tianguá,4,0,10,1,5,3,4,New confirmed cases by infection date,Decreasing
Tocantinópolis,4,0,9,2,5,2,3,New confirmed cases by infection date,Likely decreasing
Toritama,4,1,8,3,5,3,4,New confirmed cases by infection date,Unsure
Treze de Maio,4,0,9,3,5,3,4,New confirmed cases by infection date,Unsure
Três Corações,4,1,9,3,5,4,5,New confirmed cases by infection date,Unsure
Uiramutã,4,1,10,2,5,3,4,New confirmed cases by infection date,Unsure
Umuarama,4,2,6,3,5,4,4,New confirmed cases by infection date,Decreasing
Urucurituba,4,0,8,3,5,3,4,New confirmed cases by infection date,Likely decreasing
Vassouras,4,0,11,1,4,2,3,New confirmed cases by infection date,Unsure
Viçosa,4,0,8,3,5,3,4,New confirmed cases by infection date,Unsure
Água Azul do Norte,4,0,21,0,4,0,1,New confirmed cases by infection date,Unsure
Água Branca,4,0,6,2,5,3,4,New confirmed cases by infection date,Decreasing
Alagoinha,3,0,6,1,4,2,2,New confirmed cases by infection date,Likely decreasing
Alcobaça,3,0,7,1,3,2,2,New confirmed cases by infection date,Likely decreasing
Alto Alegre do Pindaré,3,0,9,0,4,1,3,New confirmed cases by infection date,Likely decreasing
Alto Santo,3,0,6,2,3,2,3,New confirmed cases by infection date,Unsure
Amarante,3,1,5,2,3,2,3,New confirmed cases by infection date,Likely decreasing
Amargosa,3,1,5,2,3,2,3,New confirmed cases by infection date,Unsure
Anchieta,3,0,6,2,4,3,4,New confirmed cases by infection date,Likely decreasing
Arcos,3,1,6,2,3,2,3,New confirmed cases by infection date,Unsure
Assis Brasil,3,0,6,2,4,2,3,New confirmed cases by infection date,Likely decreasing
Assis Chateaubriand,3,1,5,2,3,2,3,New confirmed cases by infection date,Likely decreasing
Augustinópolis,3,0,8,1,3,1,2,New confirmed cases by infection date,Unsure
Açu,3,0,8,1,5,2,3,New confirmed cases by infection date,Decreasing
Barra dos Coqueiros,3,0,6,1,3,2,2,New confirmed cases by infection date,Likely decreasing
Bayeux,3,1,5,2,3,2,3,New confirmed cases by infection date,Decreasing
Belo Oriente,3,1,5,2,3,2,3,New confirmed cases by infection date,Decreasing
Bertioga,3,1,7,2,4,2,3,New confirmed cases by infection date,Decreasing
Biguaçu,3,0,6,2,4,2,3,New confirmed cases by infection date,Decreasing
Bom Jesus do Itabapoana,3,0,10,0,3,0,1,New confirmed cases by infection date,Likely decreasing
Boquim,3,1,6,2,4,3,3,New confirmed cases by infection date,Likely decreasing
Borda da Mata,3,1,7,2,4,3,3,New confirmed cases by infection date,Unsure
Brejetuba,3,0,6,2,4,2,3,New confirmed cases by infection date,Unsure
Buerarema,3,0,6,2,4,2,3,New confirmed cases by infection date,Likely decreasing
Bujaru,3,0,13,0,3,1,2,New confirmed cases by infection date,Unsure
Caarapó,3,0,5,2,4,2,3,New confirmed cases by infection date,Likely decreasing
Cabreúva,3,0,6,1,4,2,3,New confirmed cases by infection date,Decreasing
Cajati,3,0,11,0,3,0,1,New confirmed cases by infection date,Decreasing
Campestre do Maranhão,3,1,5,2,4,3,3,New confirmed cases by infection date,Unsure
Campo Alegre,3,0,5,1,3,2,3,New confirmed cases by infection date,Likely decreasing
Campos Belos,3,0,7,2,4,2,3,New confirmed cases by infection date,Unsure
Capivari de Baixo,3,0,7,1,4,3,4,New confirmed cases by infection date,Decreasing
Carira,3,0,8,1,4,2,3,New confirmed cases by infection date,Likely decreasing
Cariús,3,0,5,1,3,2,2,New confirmed cases by infection date,Likely decreasing
Caroebe,3,0,9,1,4,2,3,New confirmed cases by infection date,Unsure
Casa Branca,3,1,5,2,3,2,3,New confirmed cases by infection date,Likely decreasing
Cataguases,3,0,6,2,4,2,3,New confirmed cases by infection date,Likely decreasing
Catolé do Rocha,3,0,9,0,3,0,1,New confirmed cases by infection date,Likely decreasing
Caucaia,3,2,5,2,4,3,3,New confirmed cases by infection date,Decreasing
Coari,3,0,13,0,3,0,1,New confirmed cases by infection date,Unsure
Conceição das Alagoas,3,0,5,1,3,2,3,New confirmed cases by infection date,Decreasing
Costa Marques,3,0,6,1,3,2,3,New confirmed cases by infection date,Unsure
Curitibanos,3,0,8,1,4,2,3,New confirmed cases by infection date,Likely decreasing
Dois Irmãos,3,1,7,2,4,2,3,New confirmed cases by infection date,Likely decreasing
Embu-Guaçu,3,0,6,2,4,2,3,New confirmed cases by infection date,Decreasing
Esperantina,3,0,5,2,3,3,3,New confirmed cases by infection date,Decreasing
Espigão D'Oeste,3,1,6,1,3,2,3,New confirmed cases by infection date,Likely decreasing
Exu,3,0,5,2,4,2,3,New confirmed cases by infection date,Decreasing
Formosa do Rio Preto,3,0,14,1,4,2,3,New confirmed cases by infection date,Unsure
Frederico Westphalen,3,0,5,2,4,3,3,New confirmed cases by infection date,Likely decreasing
Garça,3,0,7,2,4,3,3,New confirmed cases by infection date,Decreasing
Governador Lindenberg,3,0,7,1,3,2,3,New confirmed cases by infection date,Unsure
Guajará-Mirim,3,1,5,2,4,2,3,New confirmed cases by infection date,Decreasing
Guaraciaba do Norte,3,0,7,2,4,3,4,New confirmed cases by infection date,Likely decreasing
Holambra,3,0,10,1,4,2,3,New confirmed cases by infection date,Unsure
Igarassu,3,0,5,2,3,2,3,New confirmed cases by infection date,Unsure
Igaraçu do Tietê,3,1,5,2,3,2,3,New confirmed cases by infection date,Likely decreasing
Iguape,3,0,5,2,4,3,3,New confirmed cases by infection date,Likely decreasing
Irati,3,1,5,2,3,2,3,New confirmed cases by infection date,Unsure
Itacoatiara,3,0,7,1,3,2,3,New confirmed cases by infection date,Unsure
Itaperuçu,3,1,6,2,3,2,3,New confirmed cases by infection date,Decreasing
Ituberá,3,0,6,1,4,1,2,New confirmed cases by infection date,Likely decreasing
Itápolis,3,1,5,2,3,2,3,New confirmed cases by infection date,Likely decreasing
Jaci,3,0,5,1,3,2,3,New confirmed cases by infection date,Likely decreasing
Jaguaruana,3,0,5,2,4,2,3,New confirmed cases by infection date,Likely decreasing
Jandaia do Sul,3,0,7,2,4,2,3,New confirmed cases by infection date,Unsure
Jucurutu,3,0,7,2,4,3,4,New confirmed cases by infection date,Likely decreasing
Lagoa Santa,3,0,6,2,4,3,3,New confirmed cases by infection date,Likely decreasing
Limoeiro do Norte,3,1,5,2,3,2,3,New confirmed cases by infection date,Decreasing
Mafra,3,0,7,2,4,2,3,New confirmed cases by infection date,Unsure
Maracaju,3,2,6,3,4,3,3,New confirmed cases by infection date,Unsure
Maraú,3,0,7,1,3,2,3,New confirmed cases by infection date,Unsure
Matozinhos,3,0,12,0,3,0,1,New confirmed cases by infection date,Unsure
Matriz de Camaragibe,3,0,8,1,4,2,3,New confirmed cases by infection date,Likely decreasing
Medicilândia,3,0,8,1,4,1,2,New confirmed cases by infection date,Decreasing
Miguel Alves,3,0,5,1,3,2,3,New confirmed cases by infection date,Likely decreasing
Mirandópolis,3,1,6,2,4,3,3,New confirmed cases by infection date,Unsure
Montanha,3,0,7,1,3,2,2,New confirmed cases by infection date,Unsure
Nossa Senhora da Glória,3,0,8,1,4,1,3,New confirmed cases by infection date,Likely decreasing
