region,point,lower,upper,mid_lower,mid_upper,central_lower,central_upper,metric,Expected change in daily cases
São Pedro da Água Branca,5,0,15,2,6,4,5,New confirmed cases by infection date,Likely increasing
São Roque,5,1,9,4,6,4,5,New confirmed cases by infection date,Unsure
São Sebastião,5,1,8,3,5,4,5,New confirmed cases by infection date,Decreasing
Tanabi,5,1,9,2,5,4,5,New confirmed cases by infection date,Decreasing
Tasso Fragoso,5,0,13,2,6,3,4,New confirmed cases by infection date,Unsure
Tianguá,5,1,9,3,6,4,5,New confirmed cases by infection date,Decreasing
Tobias Barreto,5,0,24,0,5,0,1,New confirmed cases by infection date,Likely decreasing
Tocantinópolis,5,0,10,2,5,4,5,New confirmed cases by infection date,Unsure
Torres,5,2,11,3,6,4,5,New confirmed cases by infection date,Likely decreasing
Três Corações,5,1,9,3,6,4,5,New confirmed cases by infection date,Unsure
Tucano,5,0,18,0,5,0,2,New confirmed cases by infection date,Likely decreasing
Tunápolis,5,1,10,3,6,3,4,New confirmed cases by infection date,Unsure
Valentim Gentil,5,0,8,3,6,4,5,New confirmed cases by infection date,Likely decreasing
Valença do Piauí,5,2,8,3,5,4,5,New confirmed cases by infection date,Unsure
Veranópolis,5,0,11,2,6,4,5,New confirmed cases by infection date,Unsure
Viana,5,0,10,2,6,4,6,New confirmed cases by infection date,Likely decreasing
Água Azul do Norte,5,0,12,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Adamantina,4,1,9,3,5,3,4,New confirmed cases by infection date,Unsure
Afuá,4,0,10,1,5,2,4,New confirmed cases by infection date,Likely decreasing
Amarante,4,2,7,3,5,4,4,New confirmed cases by infection date,Unsure
Anchieta,4,0,7,3,5,4,5,New confirmed cases by infection date,Likely decreasing
Araci,4,1,8,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Augusto Corrêa,4,0,9,2,5,2,3,New confirmed cases by infection date,Unsure
Balneário Piçarras,4,0,10,2,5,3,5,New confirmed cases by infection date,Likely decreasing
Barra de São Francisco,4,0,17,0,4,2,3,New confirmed cases by infection date,Unsure
Barreirinha,4,1,9,2,5,3,4,New confirmed cases by infection date,Unsure
Bayeux,4,1,7,2,4,3,3,New confirmed cases by infection date,Decreasing
Bom Jesus das Selvas,4,0,10,1,5,3,4,New confirmed cases by infection date,Likely decreasing
Bom Jesus dos Perdões,4,0,11,2,5,3,4,New confirmed cases by infection date,Unsure
Brasilândia de Minas,4,0,16,1,5,2,4,New confirmed cases by infection date,Unsure
Brejo da Madre de Deus,4,1,9,3,5,3,4,New confirmed cases by infection date,Likely decreasing
Brejo do Cruz,4,1,7,3,5,3,3,New confirmed cases by infection date,Likely decreasing
Caetés,4,2,7,3,4,3,4,New confirmed cases by infection date,Likely decreasing
Cajamar,4,1,6,3,4,3,4,New confirmed cases by infection date,Decreasing
Camacan,4,0,8,2,5,2,3,New confirmed cases by infection date,Decreasing
Campina Grande do Sul,4,1,7,2,4,3,3,New confirmed cases by infection date,Decreasing
Campo Limpo Paulista,4,1,7,2,4,3,4,New confirmed cases by infection date,Decreasing
Campos Belos,4,0,13,0,4,1,2,New confirmed cases by infection date,Unsure
Candeias do Jamari,4,0,8,2,6,4,5,New confirmed cases by infection date,Likely decreasing
Canindé de São Francisco,4,0,9,2,4,2,3,New confirmed cases by infection date,Unsure
Canápolis,4,1,8,2,4,3,4,New confirmed cases by infection date,Unsure
Capivari de Baixo,4,0,8,2,5,3,4,New confirmed cases by infection date,Decreasing
Caravelas,4,0,11,2,5,2,3,New confirmed cases by infection date,Unsure
Cariré,4,0,29,0,4,0,1,New confirmed cases by infection date,Unsure
Chapadinha,4,0,22,0,4,1,2,New confirmed cases by infection date,Unsure
Chupinguaia,4,0,12,1,5,3,4,New confirmed cases by infection date,Likely decreasing
Curvelo,4,0,9,2,4,3,4,New confirmed cases by infection date,Unsure
Cândido Mota,4,1,8,3,5,3,4,New confirmed cases by infection date,Unsure
Dois Córregos,4,0,11,2,5,3,4,New confirmed cases by infection date,Unsure
Dois Irmãos,4,0,9,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Dumont,4,1,8,2,4,3,4,New confirmed cases by infection date,Unsure
Edéia,4,0,9,2,5,3,4,New confirmed cases by infection date,Unsure
Esmeraldas,4,0,17,2,5,2,3,New confirmed cases by infection date,Unsure
Estrela,4,1,8,2,5,3,4,New confirmed cases by infection date,Unsure
Eusébio,4,0,8,2,4,3,4,New confirmed cases by infection date,Likely decreasing
Floresta Azul,4,0,8,3,5,4,4,New confirmed cases by infection date,Unsure
Formosa da Serra Negra,4,1,10,2,4,2,3,New confirmed cases by infection date,Likely decreasing
Forquilhinha,4,0,8,2,6,4,5,New confirmed cases by infection date,Decreasing
Frederico Westphalen,4,1,9,3,5,3,4,New confirmed cases by infection date,Unsure
Gandu,4,0,12,2,5,2,3,New confirmed cases by infection date,Unsure
Garopaba,4,0,10,2,5,3,4,New confirmed cases by infection date,Unsure
Governador Lindenberg,4,1,8,2,5,3,4,New confirmed cases by infection date,Unsure
Guajará-Mirim,4,0,9,2,5,3,4,New confirmed cases by infection date,Decreasing
Guapiaçu,4,0,7,3,5,4,5,New confirmed cases by infection date,Decreasing
Guaraciaba do Norte,4,0,8,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Ibirá,4,1,9,3,5,3,4,New confirmed cases by infection date,Unsure
Icapuí,4,1,7,2,4,3,3,New confirmed cases by infection date,Unsure
Igarassu,4,1,7,2,4,3,4,New confirmed cases by infection date,Unsure
Ipiaú,4,0,9,1,4,3,4,New confirmed cases by infection date,Decreasing
Irati,4,0,117,0,4,0,0,New confirmed cases by infection date,Unsure
Itajobi,4,1,7,2,4,3,4,New confirmed cases by infection date,Unsure
Jaguarari,4,0,8,3,5,4,5,New confirmed cases by infection date,Likely decreasing
Jandaia do Sul,4,0,8,2,5,3,4,New confirmed cases by infection date,Unsure
Jenipapo dos Vieiras,4,0,9,2,5,3,5,New confirmed cases by infection date,Decreasing
Jucurutu,4,0,9,2,5,3,4,New confirmed cases by infection date,Unsure
Lauro Muller,4,0,7,2,5,3,4,New confirmed cases by infection date,Decreasing
Louveira,4,2,7,3,5,4,5,New confirmed cases by infection date,Likely decreasing
Marechal Floriano,4,0,9,2,4,3,4,New confirmed cases by infection date,Likely increasing
Mauá da Serra,4,0,14,1,5,3,4,New confirmed cases by infection date,Unsure
Mazagão,4,0,10,0,4,0,2,New confirmed cases by infection date,Likely decreasing
Medeiros Neto,4,1,6,2,4,3,4,New confirmed cases by infection date,Decreasing
Mongaguá,4,1,8,2,5,3,4,New confirmed cases by infection date,Unsure
Monte Aprazível,4,0,6,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Morro Agudo,4,0,8,2,5,3,4,New confirmed cases by infection date,Decreasing
Morro da Fumaça,4,1,8,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Nova Bassano,4,1,9,3,5,3,4,New confirmed cases by infection date,Unsure
Nova Trento,4,0,10,2,6,3,4,New confirmed cases by infection date,Unsure
Nova Veneza,4,0,8,2,4,3,4,New confirmed cases by infection date,Likely decreasing
Novo Airão,4,0,10,2,4,2,3,New confirmed cases by infection date,Unsure
Não-Me-Toque,4,0,9,2,4,3,3,New confirmed cases by infection date,Likely increasing
Pacajá,4,0,10,2,4,2,3,New confirmed cases by infection date,Unsure
Palmeiras do Tocantins,4,0,13,1,4,2,3,New confirmed cases by infection date,Likely increasing
Paraí,4,0,9,2,5,3,4,New confirmed cases by infection date,Unsure
Paulo Ramos,4,0,58,0,4,0,1,New confirmed cases by infection date,Unsure
Pedro Afonso,4,0,8,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Pilar,4,1,7,2,5,4,5,New confirmed cases by infection date,Likely decreasing
Piracanjuba,4,1,6,3,5,4,4,New confirmed cases by infection date,Unsure
Ponta de Pedras,4,0,8,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Pontal do Paraná,4,1,7,2,4,3,3,New confirmed cases by infection date,Likely decreasing
Porto Belo,4,0,9,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Porto Feliz,4,1,8,3,5,3,4,New confirmed cases by infection date,Likely decreasing
Poções,4,1,7,3,5,4,5,New confirmed cases by infection date,Likely decreasing
Pradópolis,4,0,9,1,5,2,4,New confirmed cases by infection date,Likely decreasing
Presidente Dutra,4,0,18,0,4,1,2,New confirmed cases by infection date,Unsure
Presidente Figueiredo,4,1,6,3,4,3,3,New confirmed cases by infection date,Likely decreasing
Quiterianópolis,4,2,8,3,5,4,4,New confirmed cases by infection date,Unsure
Rialma,4,0,7,2,5,2,3,New confirmed cases by infection date,Unsure
Rio Pardo,4,0,10,2,5,2,3,New confirmed cases by infection date,Unsure
Rolante,4,0,8,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Sananduva,4,0,10,2,5,2,3,New confirmed cases by infection date,Unsure
Santa Adélia,4,1,8,3,5,4,4,New confirmed cases by infection date,Unsure
Santa Inês,4,0,8,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Santa Isabel,4,1,8,3,6,3,4,New confirmed cases by infection date,Likely decreasing
Santa Luzia,4,1,8,3,5,4,4,New confirmed cases by infection date,Decreasing
Santa Rita do Passa Quatro,4,1,6,2,4,3,4,New confirmed cases by infection date,Unsure
Santa Teresa,4,2,8,3,5,3,4,New confirmed cases by infection date,Unsure
Santa Terezinha de Itaipu,4,1,6,3,4,3,4,New confirmed cases by infection date,Unsure
Santo Antônio de Pádua,4,0,15,1,4,1,3,New confirmed cases by infection date,Unsure
Saquarema,4,0,9,2,4,2,3,New confirmed cases by infection date,Likely decreasing
Siderópolis,4,1,7,2,5,3,3,New confirmed cases by infection date,Unsure
Silvânia,4,0,19,2,5,2,3,New confirmed cases by infection date,Likely increasing
Socorro,4,1,8,3,5,4,5,New confirmed cases by infection date,Unsure
Sooretama,4,1,7,3,5,3,4,New confirmed cases by infection date,Likely decreasing
Surubim,4,0,9,2,5,2,4,New confirmed cases by infection date,Likely decreasing
São Félix,4,0,9,2,5,3,4,New confirmed cases by infection date,Unsure
São Gabriel,4,1,8,2,5,4,5,New confirmed cases by infection date,Likely decreasing
São Jerônimo,4,0,17,0,4,0,2,New confirmed cases by infection date,Unsure
São João dos Patos,4,1,7,3,5,3,4,New confirmed cases by infection date,Decreasing
São Lourenço da Mata,4,0,7,2,5,3,4,New confirmed cases by infection date,Unsure
São Miguel,4,0,14,1,5,2,3,New confirmed cases by infection date,Likely increasing
São Miguel do Guamá,4,1,11,2,5,3,4,New confirmed cases by infection date,Unsure
São Pedro de Alcântara,4,0,13,1,4,2,3,New confirmed cases by infection date,Unsure
São Sebastião do Caí,4,1,7,2,4,3,3,New confirmed cases by infection date,Unsure
Tabatinga,4,1,9,3,5,3,4,New confirmed cases by infection date,Likely increasing
Tamarana,4,0,29,0,4,0,1,New confirmed cases by infection date,Unsure
Tapejara,4,1,7,3,5,4,4,New confirmed cases by infection date,Unsure
Tenente Portela,4,1,7,3,5,3,4,New confirmed cases by infection date,Unsure
Tietê,4,0,7,2,5,4,5,New confirmed cases by infection date,Likely decreasing
Toritama,4,1,7,2,4,3,3,New confirmed cases by infection date,Unsure
Tucuruí,4,1,7,3,4,3,4,New confirmed cases by infection date,Likely decreasing
União,4,1,7,2,5,3,4,New confirmed cases by infection date,Likely decreasing
Venturosa,4,1,6,3,4,3,4,New confirmed cases by infection date,Unsure
Águas Belas,4,0,11,2,6,3,5,New confirmed cases by infection date,Unsure
Alagoinha,3,0,8,0,3,2,3,New confirmed cases by infection date,Likely decreasing
Alcobaça,3,0,6,2,3,3,3,New confirmed cases by infection date,Likely decreasing
Alto Alegre,3,0,6,1,3,2,3,New confirmed cases by infection date,Unsure
Alto Santo,3,0,7,2,4,2,3,New confirmed cases by infection date,Unsure
Além Paraíba,3,0,8,2,4,2,3,New confirmed cases by infection date,Unsure
Amargosa,3,0,6,2,4,3,3,New confirmed cases by infection date,Unsure
Antonina,3,0,10,2,4,2,3,New confirmed cases by infection date,Unsure
Apuarema,3,0,6,2,4,3,3,New confirmed cases by infection date,Unsure
Araguaçu,3,0,7,1,3,1,2,New confirmed cases by infection date,Likely decreasing
Araquari,3,1,6,2,4,3,3,New confirmed cases by infection date,Decreasing
Arcos,3,0,7,2,4,3,4,New confirmed cases by infection date,Unsure
Arroio do Meio,3,1,5,2,3,2,3,New confirmed cases by infection date,Likely decreasing
Assis Brasil,3,0,7,2,4,2,3,New confirmed cases by infection date,Likely decreasing
Assis Chateaubriand,3,1,5,2,3,2,3,New confirmed cases by infection date,Likely decreasing
Atalaia do Norte,3,0,9,1,4,2,3,New confirmed cases by infection date,Likely decreasing
Açu,3,0,8,1,5,2,3,New confirmed cases by infection date,Decreasing
Bady Bassitt,3,1,5,2,3,2,3,New confirmed cases by infection date,Decreasing
Balneário Rincão,3,0,7,1,3,1,2,New confirmed cases by infection date,Unsure
Balsas,3,0,14,0,3,0,1,New confirmed cases by infection date,Decreasing
Barro Duro,3,0,9,0,3,1,2,New confirmed cases by infection date,Unsure
Belo Oriente,3,1,6,1,3,2,3,New confirmed cases by infection date,Likely decreasing
Boca do Acre,3,1,7,2,4,2,3,New confirmed cases by infection date,Decreasing
Bom Conselho,3,1,5,2,3,2,3,New confirmed cases by infection date,Decreasing
Bonito,3,0,15,0,3,0,1,New confirmed cases by infection date,Unsure
Boquim,3,0,6,2,4,3,3,New confirmed cases by infection date,Likely decreasing
Bragança,3,0,7,0,3,1,2,New confirmed cases by infection date,Likely decreasing
Brejetuba,3,0,6,2,4,2,3,New confirmed cases by infection date,Unsure
Brodowski,3,1,4,2,3,2,3,New confirmed cases by infection date,Likely decreasing
Bujaru,3,0,13,0,3,1,2,New confirmed cases by infection date,Unsure
Cambuí,3,0,6,1,3,2,2,New confirmed cases by infection date,Likely decreasing
Campestre do Maranhão,3,1,6,2,4,3,3,New confirmed cases by infection date,Unsure
Campo Alegre,3,1,4,2,3,2,3,New confirmed cases by infection date,Decreasing
Cariús,3,1,6,2,4,2,3,New confirmed cases by infection date,Likely decreasing
Caroebe,3,0,8,1,4,2,3,New confirmed cases by infection date,Unsure
Carpina,3,0,6,1,3,2,2,New confirmed cases by infection date,Likely decreasing
Casa Nova,3,0,8,2,4,2,3,New confirmed cases by infection date,Unsure
Castelo,3,0,20,0,3,0,1,New confirmed cases by infection date,Decreasing
Castro Alves,3,0,6,2,4,2,3,New confirmed cases by infection date,Likely decreasing
Cataguases,3,0,6,2,4,2,3,New confirmed cases by infection date,Likely decreasing
Cianorte,3,1,5,2,3,2,3,New confirmed cases by infection date,Unsure
Conceição do Jacuípe,3,0,5,2,4,2,3,New confirmed cases by infection date,Likely decreasing
Conselheiro Pena,3,1,7,2,4,3,3,New confirmed cases by infection date,Unsure
Correia Pinto,3,0,6,1,3,2,3,New confirmed cases by infection date,Unsure
Cravinhos,3,0,7,2,4,2,3,New confirmed cases by infection date,Unsure
Cupira,3,0,7,1,4,2,3,New confirmed cases by infection date,Likely decreasing
Dianópolis,3,0,5,2,3,2,3,New confirmed cases by infection date,Unsure
Divinópolis do Tocantins,3,0,8,1,3,1,2,New confirmed cases by infection date,Unsure
Domingos Martins,3,0,5,2,3,2,3,New confirmed cases by infection date,Likely decreasing
Ecoporanga,3,0,8,1,4,2,3,New confirmed cases by infection date,Likely decreasing
Embu-Guaçu,3,0,6,2,4,2,3,New confirmed cases by infection date,Decreasing
Farias Brito,3,0,7,2,4,2,3,New confirmed cases by infection date,Decreasing
Feijó,3,0,6,2,4,2,3,New confirmed cases by infection date,Decreasing
Feliz,3,0,5,2,4,2,3,New confirmed cases by infection date,Unsure
Florestópolis,3,1,7,2,4,3,3,New confirmed cases by infection date,Likely decreasing
Frecheirinha,3,0,9,1,4,1,2,New confirmed cases by infection date,Likely decreasing
Goianira,3,0,9,0,3,0,1,New confirmed cases by infection date,Likely decreasing
Gravatá,3,0,5,1,4,2,3,New confirmed cases by infection date,Likely decreasing
Guabiruba,3,1,8,2,4,3,3,New confirmed cases by infection date,Likely decreasing
Igaraçu do Tietê,3,1,5,2,3,3,3,New confirmed cases by infection date,Unsure
Iguape,3,0,5,2,3,2,3,New confirmed cases by infection date,Likely decreasing
Itagi,3,0,5,2,4,2,3,New confirmed cases by infection date,Likely decreasing
Itagibá,3,1,6,2,4,3,3,New confirmed cases by infection date,Unsure
Itaguari,3,0,8,1,4,2,3,New confirmed cases by infection date,Unsure
Itamonte,3,0,14,1,4,1,2,New confirmed cases by infection date,Unsure
Ituberá,3,0,6,1,4,1,2,New confirmed cases by infection date,Likely decreasing
Jaguaruana,3,0,7,1,4,1,2,New confirmed cases by infection date,Likely decreasing
Jandaia,3,0,7,1,4,2,3,New confirmed cases by infection date,Unsure
Juatuba,3,1,5,2,3,2,3,New confirmed cases by infection date,Unsure
Juquiá,3,0,7,2,4,3,3,New confirmed cases by infection date,Unsure
Lagoa Santa,3,1,5,2,3,2,3,New confirmed cases by infection date,Likely decreasing
Manicoré,3,0,7,0,3,0,1,New confirmed cases by infection date,Likely decreasing
Maracaju,3,1,6,3,4,3,3,New confirmed cases by infection date,Unsure
Maraú,3,0,7,1,3,2,3,New confirmed cases by infection date,Unsure
Miguel Alves,3,0,7,2,4,3,4,New confirmed cases by infection date,Likely decreasing
Miracema,3,0,7,1,3,2,3,New confirmed cases by infection date,Unsure
Mirandópolis,3,1,5,2,3,3,3,New confirmed cases by infection date,Unsure
Monsenhor Gil,3,1,4,2,3,2,3,New confirmed cases by infection date,Likely decreasing
Montanha,3,1,5,2,3,2,2,New confirmed cases by infection date,Unsure
Monte Alegre do Piauí,3,0,6,1,3,2,2,New confirmed cases by infection date,Likely decreasing
Montes Altos,3,1,6,2,3,2,3,New confirmed cases by infection date,Likely decreasing
Nossa Senhora da Glória,3,0,7,1,4,2,3,New confirmed cases by infection date,Decreasing
Nova Esperança,3,0,5,1,3,2,3,New confirmed cases by infection date,Likely decreasing
Nova Olinda do Norte,3,1,6,2,3,2,3,New confirmed cases by infection date,Likely decreasing
Nova Russas,3,1,5,2,4,3,3,New confirmed cases by infection date,Decreasing
Novo Oriente,3,1,6,2,3,2,3,New confirmed cases by infection date,Likely decreasing
Ortigueira,3,0,6,2,4,3,3,New confirmed cases by infection date,Likely decreasing
Ouricuri,3,0,6,2,4,3,4,New confirmed cases by infection date,Likely decreasing
Paranavaí,3,1,6,2,3,2,3,New confirmed cases by infection date,Unsure
