region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
São Sebastião do Paraíso,1.2 (1.1 -- 1.3),1.2,1.2,0.1,1.1,1.2,1.2,1.2,1.2,1.3,Effective reproduction no.,Unsure
São Sebastião do Passé,1.2 (1.1 -- 1.2),1.2,1.2,0,1.1,1.1,1.2,1.2,1.2,1.2,Effective reproduction no.,Unsure
São Vicente,1.2 (1.2 -- 1.3),1.2,1.2,0,1.2,1.2,1.2,1.2,1.2,1.3,Effective reproduction no.,Unsure
Taquaritinga,1.2 (1.1 -- 1.2),1.2,1.2,0,1.1,1.2,1.2,1.2,1.2,1.2,Effective reproduction no.,Unsure
Tatuí,1.2 (1.1 -- 1.3),1.2,1.2,0,1.1,1.2,1.2,1.2,1.2,1.3,Effective reproduction no.,Unsure
Telêmaco Borba,1.2 (1.1 -- 1.3),1.2,1.2,0,1.1,1.2,1.2,1.2,1.2,1.3,Effective reproduction no.,Unsure
Teresópolis,1.2 (1.1 -- 1.2),1.2,1.2,0,1.1,1.1,1.2,1.2,1.2,1.2,Effective reproduction no.,Unsure
Teófilo Otoni,1.2 (1.2 -- 1.3),1.2,1.2,0,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Tijucas,1.2 (1.1 -- 1.2),1.2,1.2,0,1.1,1.2,1.2,1.2,1.2,1.2,Effective reproduction no.,Unsure
Toledo,1.2 (1.1 -- 1.2),1.2,1.2,0,1.1,1.1,1.2,1.2,1.2,1.2,Effective reproduction no.,Unsure
Trindade,1.2 (1.1 -- 1.2),1.2,1.2,0,1.1,1.1,1.2,1.2,1.2,1.2,Effective reproduction no.,Unsure
Tubarão,1.2 (1.1 -- 1.2),1.2,1.2,0,1.1,1.1,1.1,1.2,1.2,1.2,Effective reproduction no.,Unsure
Tupã,1.2 (1.2 -- 1.3),1.2,1.2,0,1.2,1.2,1.2,1.2,1.2,1.3,Effective reproduction no.,Unsure
Ubatuba,1.2 (1.1 -- 1.3),1.2,1.2,0,1.1,1.2,1.2,1.2,1.2,1.3,Effective reproduction no.,Unsure
Umuarama,1.2 (1.1 -- 1.3),1.2,1.2,0.1,1.1,1.1,1.2,1.2,1.2,1.3,Effective reproduction no.,Unsure
Uruaçu,1.2 (1.2 -- 1.3),1.2,1.2,0,1.2,1.2,1.2,1.2,1.3,1.3,Effective reproduction no.,Unsure
Urussanga,1.2 (1.1 -- 1.2),1.2,1.2,0,1.1,1.1,1.2,1.2,1.2,1.2,Effective reproduction no.,Unsure
Vacaria,1.2 (1.1 -- 1.3),1.2,1.2,0,1.1,1.2,1.2,1.2,1.2,1.3,Effective reproduction no.,Unsure
Valinhos,1.2 (1.1 -- 1.3),1.2,1.2,0,1.1,1.2,1.2,1.2,1.2,1.3,Effective reproduction no.,Unsure
Vargem Grande do Sul,1.2 (1.1 -- 1.2),1.2,1.2,0,1.1,1.1,1.2,1.2,1.2,1.2,Effective reproduction no.,Unsure
Vinhedo,1.2 (1.2 -- 1.3),1.2,1.2,0,1.2,1.2,1.2,1.2,1.3,1.3,Effective reproduction no.,Unsure
Volta Redonda,1.2 (1.1 -- 1.2),1.2,1.2,0,1.1,1.1,1.2,1.2,1.2,1.2,Effective reproduction no.,Unsure
Votorantim,1.2 (1.1 -- 1.3),1.2,1.2,0,1.1,1.2,1.2,1.2,1.2,1.3,Effective reproduction no.,Unsure
Votuporanga,1.2 (1.1 -- 1.3),1.2,1.2,0,1.1,1.2,1.2,1.2,1.2,1.3,Effective reproduction no.,Unsure
Alagoa Grande,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Alegrete,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Alenquer,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Almirante Tamandaré,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Altamira,1.1 (1.1 -- 1.2),1.1,1.1,0.1,1.1,1.1,1.1,1.2,1.2,1.2,Effective reproduction no.,Unsure
Alvorada,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Ananindeua,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Aquiraz,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Araguari,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Araranguá,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.2,1.2,1.2,Effective reproduction no.,Unsure
Araucária,1.1 (1.1 -- 1.1),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Bagé,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Baixa Grande do Ribeiro,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Balneário Camboriú,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Barra Bonita,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Barra Mansa,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Belo Horizonte,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Bento Gonçalves,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Betim,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Blumenau,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Boca do Acre,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Breves,1.1 (1 -- 1.2),1.1,1.1,0.1,1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Brumadinho,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Cabo Frio,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Cabreúva,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Cacoal,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Caldas Novas,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Camboriú,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Campina Grande,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Campina Grande do Sul,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Campo Belo,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Campo Bom,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Campo Formoso,1.1 (1 -- 1.1),1.1,1.1,0.1,1,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Campo Grande,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Campo Maior,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Campos Novos,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Campos dos Goytacazes,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Canoas,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Cantá,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Capanema,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Capim Grosso,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Caratinga,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Careiro,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Caruaru,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Catalão,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Catanduva,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Caucaia,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Caçador,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Chapadão do Sul,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Charqueadas,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Cianorte,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Colinas do Tocantins,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Colombo,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.2,1.2,1.2,Effective reproduction no.,Unsure
Concórdia,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Congonhas,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Conselheiro Lafaiete,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Contagem,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Coronel Fabriciano,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Criciúma,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Cruzeiro do Sul,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Curvelo,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Divinópolis,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Dois Vizinhos,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Dracena,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Erechim,1.1 (1 -- 1.2),1.1,1.1,0.1,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Eunápolis,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Eusébio,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Extrema,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Farroupilha,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Fazenda Rio Grande,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Ferraz de Vasconcelos,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Florianópolis,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Foz do Iguaçu,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Francisco Beltrão,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Garibaldi,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Gaspar,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Goiana,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Goiânia,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Governador Celso Ramos,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Grajaú,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Gravataí,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Guanambi,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Guapimirim,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Guaramirim,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Guarapuava,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Guaíba,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Ibiporã,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Ibirité,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Ilhéus,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Imbituba,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Indaial,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Inhumas,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Ipatinga,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Iporá,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Irati,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Itacoatiara,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Itajaí,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Itajubá,1.1 (1 -- 1.2),1.1,1.1,0.1,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Itapajé,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Itaúna,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Jacobina,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Jaguaruna,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Jales,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Jequié,1.1 (1.1 -- 1.1),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Joinville,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
João Pessoa,1.1 (1.1 -- 1.1),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Juquitiba,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Ladário,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Lauro de Freitas,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Londrina,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Lorena,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Luziânia,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Macapá,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Macaé,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Machadinho D'Oeste,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Mamanguape,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Mangaratiba,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Manhuaçu,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Maringá,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Marília,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Medianeira,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Medicilândia,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Miranda,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Monte Alto,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Monte Mor,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Mossoró,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Muriaé,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Naviraí,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Nova Olinda do Norte,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Novo Hamburgo,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.2,1.2,1.2,Effective reproduction no.,Unsure
Osório,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Ourilândia do Norte,1.1 (1 -- 1.2),1.1,1.1,0.1,1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Pacajus,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Pacaraima,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Palhoça,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Palmares,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Palmas,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Palmeira das Missões,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Palmeira dos Índios,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Palotina,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Parobé,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Passo Fundo,1.1 (1.1 -- 1.1),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Pato Branco,1.1 (1.1 -- 1.2),1.1,1.1,0.1,1.1,1.1,1.1,1.2,1.2,1.2,Effective reproduction no.,Unsure
Patos,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Patrocínio,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.2,1.2,1.2,Effective reproduction no.,Unsure
Paulista,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Pedra Branca do Amapari,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Pedreiras,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Pesqueira,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Pirapora,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Piraquara,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Pirassununga,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Pomerode,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Ponta Grossa,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Ponta Porã,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Porto Belo,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Porto Nacional,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Poços de Caldas,1.1 (1 -- 1.1),1.1,1.1,0,1,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Presidente Figueiredo,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Recife,1.1 (1 -- 1.1),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Ribeirão das Neves,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Rio Branco,1.1 (1.1 -- 1.1),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Rio Branco do Sul,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Rio Preto da Eva,1.1 (0.9 -- 1.3),1.1,1.1,0.1,0.9,1,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Rio das Ostras,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Rio de Janeiro,1.1 (1.1 -- 1.1),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.1,Effective reproduction no.,Unsure
Rolândia,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Rorainópolis,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Sabará,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.2,1.2,Effective reproduction no.,Unsure
Salgueiro,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Salto de Pirapora,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Santa Cruz das Palmeiras,1.1 (1.1 -- 1.2),1.1,1.1,0,1.1,1.1,1.1,1.2,1.2,1.2,Effective reproduction no.,Unsure
Santa Isabel do Rio Negro,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Santa Luzia,1.1 (1 -- 1.2),1.1,1.1,0,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
